user_id,age,gender,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,sleep_quality,mood_rating,stress_level,physical_activity_hours_per_week,location_type,mental_health_score,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,weekly_anxiety_score,weekly_depression_score,mindfulness_minutes_per_day
user_1501,33,Male,6.4,2.0,1.8,1.2,0.2,0.7,0.8,1.5,0.9,6.0,5,10,10,3.9,Urban,41,1,0,132.3,16,0,12.6
user_1502,54,Male,8.1,3.8,1.3,0.4,0.6,2.3,0.5,2.1,0.0,6.5,3,8,7,2.0,Suburban,25,0,0,103.1,1,18,9.6
user_1503,48,Other,2.3,3.0,1.7,0.3,2.7,2.6,3.2,1.8,0.0,6.7,2,8,9,0.4,Suburban,38,0,0,184.9,20,0,11.2
user_1504,53,Female,6.3,3.5,2.0,1.0,0.1,0.9,1.8,1.1,0.1,5.4,7,9,1,5.4,Urban,80,1,0,79.5,7,5,16.3
user_1505,50,Other,8.4,3.1,0.6,0.6,0.0,0.0,3.0,1.9,2.1,7.3,10,10,2,0.9,Urban,56,1,0,222.2,9,7,11.8
user_1506,46,Male,6.1,4.1,1.2,1.5,1.1,0.9,3.4,3.1,0.2,7.4,7,7,6,2.2,Rural,53,0,0,98.0,2,3,0.0
user_1507,29,Female,3.7,1.5,0.0,0.2,0.0,1.9,1.9,2.6,1.7,7.5,8,4,2,3.1,Suburban,30,1,0,116.7,10,15,5.6
user_1508,49,Female,8.0,1.6,2.1,0.3,0.6,1.5,2.0,1.2,2.7,7.4,1,2,2,5.5,Urban,75,1,0,178.6,8,10,9.4
user_1509,37,Other,4.7,5.2,2.1,0.8,0.2,3.3,3.3,1.4,1.4,6.6,2,6,5,5.0,Rural,43,1,1,187.6,14,3,7.4
user_1510,50,Male,4.4,6.2,3.8,0.2,0.3,2.6,1.4,2.7,0.3,7.7,2,4,7,3.3,Urban,64,0,0,161.7,10,10,8.4
user_1511,24,Female,4.1,3.0,2.4,1.8,1.6,2.1,3.4,1.2,1.1,7.2,3,6,4,5.4,Suburban,56,0,1,123.4,2,9,23.0
user_1512,35,Female,5.6,5.6,1.4,0.9,1.8,0.0,0.0,1.3,1.6,4.7,7,8,6,5.9,Urban,42,1,0,70.3,6,16,10.8
user_1513,54,Male,6.4,1.8,1.8,0.7,0.7,2.8,1.6,1.8,1.6,4.7,7,3,3,2.0,Urban,59,0,1,145.5,6,8,13.1
user_1514,34,Female,3.5,2.2,2.5,1.2,1.4,4.4,2.2,1.2,1.3,6.9,7,1,4,2.2,Urban,62,1,0,107.5,3,9,0.0
user_1515,33,Female,3.9,5.2,2.2,1.4,0.6,3.0,0.6,2.6,1.8,8.0,1,5,4,4.5,Suburban,23,0,1,270.6,5,7,16.0
user_1516,39,Other,4.6,4.2,2.6,1.1,1.9,1.2,2.4,2.1,2.2,7.0,2,3,4,6.4,Urban,37,0,0,156.7,18,13,32.8
user_1517,43,Female,4.1,5.4,2.4,1.0,0.0,1.8,2.2,4.3,0.7,7.2,8,6,1,1.6,Suburban,49,1,1,85.5,13,12,20.8
user_1518,18,Male,6.1,3.7,1.7,0.5,1.7,2.6,1.1,1.0,2.6,5.2,9,3,4,0.0,Rural,34,0,0,133.4,3,2,6.5
user_1519,39,Male,6.7,1.5,1.5,1.3,1.7,3.7,1.1,4.0,1.5,6.6,10,1,4,4.3,Suburban,56,0,0,187.9,18,13,28.2
user_1520,52,Male,6.4,3.3,1.4,1.7,3.8,1.2,1.0,2.8,0.0,7.9,7,9,6,5.7,Urban,42,1,0,208.1,18,13,10.2
user_1521,46,Male,6.5,4.8,1.1,0.9,0.0,1.4,0.1,4.4,1.0,7.0,1,5,9,3.3,Urban,31,0,1,134.5,16,2,12.5
user_1522,24,Female,9.3,2.8,0.9,0.6,4.2,1.9,3.9,4.3,1.0,6.6,4,2,10,8.3,Urban,23,1,1,144.1,20,15,7.9
user_1523,57,Male,6.8,2.6,3.8,1.1,2.3,1.8,1.7,1.9,2.3,7.2,10,2,6,1.3,Urban,23,0,0,178.2,18,9,7.7
user_1524,19,Other,7.6,3.7,2.1,1.0,3.3,3.0,0.4,0.7,0.6,6.8,8,9,6,1.5,Rural,71,0,1,103.2,11,3,0.0
user_1525,22,Other,5.2,2.2,1.8,0.4,2.4,2.3,1.9,2.3,1.3,7.9,5,1,7,1.5,Rural,60,0,1,167.4,16,19,16.3
user_1526,57,Female,7.9,3.4,1.5,0.7,0.6,0.3,2.3,0.0,0.0,6.8,1,10,7,3.2,Urban,60,1,1,164.3,14,17,7.6
user_1527,29,Other,5.1,3.1,2.4,1.9,2.2,1.2,1.0,3.4,0.4,6.5,7,3,1,3.2,Urban,33,0,1,176.7,8,3,8.5
user_1528,38,Female,6.8,2.3,3.2,0.3,0.8,1.2,1.6,2.7,2.0,5.2,6,10,8,1.5,Rural,78,0,0,148.1,19,1,12.2
user_1529,33,Female,3.3,4.5,2.7,0.7,1.4,0.0,3.6,1.7,0.0,8.0,9,7,1,5.2,Suburban,77,1,0,71.8,15,10,6.7
user_1530,40,Male,6.3,4.0,2.9,0.5,0.3,3.1,0.6,1.9,2.2,5.4,4,1,9,3.5,Suburban,75,1,1,161.4,17,14,12.1
user_1531,58,Female,4.0,2.5,1.4,0.6,0.8,2.2,1.3,1.2,2.3,6.8,4,2,4,0.9,Urban,78,1,0,106.2,17,10,19.6
user_1532,14,Female,7.9,3.0,2.0,0.8,2.4,1.4,0.0,2.5,2.4,7.5,8,6,9,4.2,Urban,27,0,1,236.3,3,20,13.2
user_1533,55,Female,7.8,2.6,1.4,1.2,1.9,3.1,4.2,1.2,2.7,8.6,4,9,8,2.2,Rural,42,0,1,237.7,3,5,8.8
user_1534,13,Female,5.1,2.0,2.1,1.7,2.5,2.4,2.8,2.5,2.0,6.8,3,9,9,3.2,Urban,20,1,1,92.8,20,17,9.0
user_1535,63,Female,10.1,0.5,3.3,1.1,0.1,0.5,1.9,3.0,1.6,8.2,7,8,6,4.8,Rural,75,1,0,107.2,0,17,11.6
user_1536,48,Female,5.4,2.3,2.4,0.7,0.0,2.7,1.1,3.3,1.8,6.5,5,3,9,5.0,Urban,30,1,0,34.6,4,0,3.3
user_1537,63,Male,2.8,2.1,3.6,1.8,2.6,3.6,1.1,3.1,1.3,5.8,9,2,4,4.8,Rural,46,1,0,186.8,11,12,11.7
user_1538,38,Other,4.4,3.2,1.7,0.0,2.5,1.8,1.7,2.1,0.8,9.8,5,1,3,3.1,Suburban,23,1,1,121.3,13,0,15.5
user_1539,41,Female,3.9,3.7,1.2,1.3,1.7,1.9,2.6,3.1,2.0,5.0,9,9,3,1.1,Urban,48,0,0,163.5,9,12,10.7
user_1540,33,Male,6.8,1.8,2.5,0.5,1.9,2.1,0.7,2.7,1.6,10.0,6,5,8,2.4,Urban,36,1,0,123.0,17,20,6.6
user_1541,23,Female,3.5,3.6,2.1,1.0,2.4,0.5,1.4,2.7,2.1,8.5,6,3,2,3.0,Suburban,68,1,0,69.9,20,4,7.7
user_1542,52,Male,4.9,1.6,2.3,1.3,1.7,2.2,3.0,1.2,1.0,5.8,6,10,6,6.1,Urban,38,1,0,160.5,9,16,15.2
user_1543,23,Female,6.6,2.8,2.2,0.2,2.0,0.9,3.9,0.9,1.1,7.3,7,10,9,1.9,Suburban,64,1,0,214.4,15,15,1.2
user_1544,48,Female,6.3,2.1,1.5,1.1,2.3,2.0,2.7,2.8,1.4,4.8,4,5,9,3.4,Urban,70,0,0,148.6,5,20,3.5
user_1545,61,Male,6.0,4.1,2.2,1.1,1.4,2.2,1.2,3.1,1.1,7.2,4,3,8,0.5,Urban,77,1,0,98.7,2,17,0.0
user_1546,51,Other,6.3,3.2,3.0,1.7,1.2,2.6,1.8,1.7,4.0,6.9,9,9,8,3.7,Suburban,68,0,1,142.6,19,9,10.3
user_1547,52,Female,5.3,2.8,3.1,2.4,1.9,2.7,2.5,4.0,3.1,7.5,7,1,1,2.9,Suburban,43,0,1,175.7,14,16,16.9
user_1548,47,Male,2.8,2.1,1.5,0.2,3.8,0.9,1.7,5.4,1.2,6.0,10,1,7,2.7,Urban,71,0,1,139.9,4,6,20.7
user_1549,46,Female,5.2,2.5,2.2,1.7,0.7,2.2,2.9,4.8,1.1,6.7,6,3,1,4.7,Urban,63,1,0,95.1,5,14,22.4
user_1550,59,Other,6.9,5.7,3.5,1.0,1.1,3.1,1.1,2.2,1.6,7.1,1,6,9,1.6,Suburban,71,1,1,251.0,11,18,4.5
user_1551,36,Male,5.7,2.2,1.5,0.6,0.0,0.6,3.9,1.9,0.8,5.9,7,2,3,5.8,Suburban,65,1,1,74.4,0,8,12.0
user_1552,34,Male,6.8,3.7,1.4,1.2,1.9,4.1,1.9,3.5,0.8,8.2,6,1,1,1.5,Urban,73,0,1,263.7,9,20,6.8
user_1553,17,Male,4.8,2.8,2.8,0.3,1.0,0.8,1.2,3.4,1.2,6.7,4,8,8,5.7,Urban,60,0,0,145.4,2,20,23.2
user_1554,45,Male,8.0,3.7,2.6,0.4,0.1,4.0,2.7,1.1,0.8,6.9,8,10,7,0.0,Urban,76,1,1,194.9,20,4,20.4
user_1555,48,Female,0.9,4.3,1.2,0.1,1.4,0.9,0.8,2.2,1.4,5.5,7,9,2,3.6,Suburban,63,0,0,160.8,4,9,11.3
user_1556,59,Female,6.3,2.5,0.6,1.3,3.0,1.9,2.2,3.4,1.6,4.5,8,10,7,4.2,Suburban,75,0,0,106.1,14,12,5.0
user_1557,32,Male,8.7,4.1,2.2,1.2,1.1,1.8,3.7,1.3,0.0,4.9,9,1,5,2.3,Urban,51,1,0,216.4,3,0,0.0
user_1558,31,Female,9.0,7.1,1.6,0.6,1.2,0.4,0.5,1.5,0.0,7.2,1,3,7,3.6,Suburban,50,0,1,180.8,18,20,0.0
user_1559,47,Male,5.5,3.9,0.3,1.8,3.0,2.8,3.4,1.7,0.4,5.6,3,5,10,2.3,Urban,68,0,1,145.2,16,5,0.0
user_1560,64,Other,3.3,5.4,1.3,0.7,1.5,2.9,0.5,2.0,1.5,7.4,2,7,7,3.9,Suburban,35,0,0,186.4,7,2,0.0
user_1561,55,Other,8.7,3.7,2.6,1.6,0.3,2.7,3.0,0.5,0.4,8.5,3,10,2,3.5,Urban,51,1,1,143.1,4,16,25.0
user_1562,29,Male,5.9,1.6,1.8,1.1,2.2,1.7,0.9,3.4,3.5,7.4,2,4,2,7.4,Suburban,63,1,0,39.9,3,11,0.0
user_1563,57,Female,5.7,3.4,3.6,0.7,2.6,1.2,3.4,1.5,2.1,7.0,6,6,7,0.2,Suburban,61,1,0,64.5,18,10,1.5
user_1564,55,Female,4.2,2.5,0.0,0.9,1.3,3.3,1.3,2.8,3.2,7.3,9,1,3,3.4,Rural,77,1,0,148.9,8,7,2.6
user_1565,46,Male,3.5,2.1,3.3,0.4,1.6,2.3,1.6,2.6,2.1,7.8,2,4,4,2.2,Rural,53,0,1,134.1,12,11,30.8
user_1566,21,Male,7.1,2.9,1.7,1.1,0.2,1.1,0.9,1.2,0.0,6.9,4,8,7,3.2,Suburban,54,1,0,145.5,20,10,9.5
user_1567,38,Female,7.3,2.8,1.5,1.0,0.6,2.3,0.0,0.2,0.0,7.3,5,5,2,2.7,Rural,78,0,0,133.0,16,4,18.0
user_1568,14,Female,6.4,1.4,0.4,1.3,1.2,0.0,0.6,2.6,0.7,5.8,5,8,2,2.3,Urban,56,0,1,93.9,7,7,11.4
user_1569,21,Other,4.5,7.1,2.5,1.4,1.6,2.1,0.0,1.9,0.0,5.3,1,1,9,2.0,Urban,35,0,1,80.9,18,11,0.0
user_1570,21,Female,3.9,4.2,0.2,1.1,0.9,2.8,0.0,3.1,2.3,5.9,6,10,1,4.4,Rural,40,1,0,107.7,10,5,22.3
user_1571,52,Female,3.1,3.4,2.8,0.3,1.1,1.8,2.4,3.6,1.0,6.1,5,9,3,2.3,Rural,32,1,1,187.7,20,8,13.2
user_1572,29,Female,4.9,3.1,0.5,1.5,1.4,2.9,3.8,0.0,1.4,6.1,6,4,10,3.0,Suburban,77,0,0,109.1,13,16,9.0
user_1573,13,Female,4.0,4.8,0.6,1.0,0.5,3.0,4.2,2.2,2.6,7.9,4,9,4,3.4,Urban,75,0,1,202.1,17,1,24.1
user_1574,37,Female,2.6,6.1,0.8,0.1,1.2,2.3,0.6,3.9,3.1,3.2,6,8,5,1.6,Rural,37,1,0,98.2,4,0,7.2
user_1575,55,Male,7.3,4.0,1.3,1.2,2.7,4.1,1.9,4.4,0.9,6.2,9,8,3,4.2,Urban,21,0,0,209.3,11,17,8.8
user_1576,52,Female,3.4,3.2,2.9,1.2,0.9,3.6,3.4,0.1,0.0,7.4,1,2,9,1.1,Urban,75,1,0,124.2,15,2,7.2
user_1577,54,Female,8.0,5.2,3.5,0.8,0.6,2.8,0.4,4.0,0.0,7.3,6,3,5,4.0,Suburban,52,0,0,134.6,15,13,18.6
user_1578,37,Male,6.8,3.2,1.4,0.9,3.6,2.4,3.4,1.2,2.3,5.5,1,10,7,3.8,Urban,60,0,0,135.0,13,12,16.5
user_1579,51,Female,6.6,3.7,2.0,0.7,1.7,1.7,3.5,3.4,1.5,8.6,7,9,7,2.7,Urban,37,0,1,179.1,6,1,12.2
user_1580,47,Male,9.3,4.5,2.5,1.2,0.7,1.2,0.0,1.8,0.3,4.8,4,3,9,0.8,Rural,47,0,1,162.6,20,3,1.6
user_1581,15,Female,3.4,2.4,1.7,1.1,2.1,3.0,0.0,3.5,1.9,6.1,6,8,2,3.0,Urban,56,1,1,157.0,20,14,7.0
user_1582,62,Female,7.7,0.0,2.5,0.5,1.8,1.8,1.5,2.0,0.1,6.1,7,5,3,0.9,Rural,54,1,1,146.0,8,4,1.6
user_1583,49,Male,5.4,2.3,2.0,1.8,0.9,0.8,3.1,0.6,0.0,6.1,5,7,4,2.8,Rural,56,0,0,121.5,2,9,19.3
user_1584,56,Male,11.1,4.2,1.7,0.7,1.5,1.0,0.2,1.7,0.0,8.1,9,4,8,4.6,Rural,31,1,1,204.8,13,8,0.0
user_1585,56,Male,5.2,4.1,0.6,0.0,1.2,1.2,0.0,3.2,0.0,6.5,8,8,1,3.0,Rural,59,1,0,154.3,0,17,22.8
user_1586,63,Female,4.9,5.0,2.1,0.8,2.5,4.1,2.1,2.0,2.4,6.9,3,4,9,5.5,Suburban,27,0,1,178.7,13,2,20.3
user_1587,42,Male,6.9,2.4,3.0,1.5,2.2,3.0,2.8,1.1,1.0,7.6,1,5,5,3.6,Suburban,73,0,1,160.0,19,13,2.7
user_1588,50,Other,5.6,5.4,1.2,0.9,0.0,2.0,1.2,0.8,1.2,5.7,10,1,4,4.5,Rural,44,1,0,128.9,17,9,6.7
user_1589,46,Male,4.5,3.3,0.0,0.2,3.4,2.5,1.3,1.4,1.4,6.3,8,10,8,4.4,Urban,26,0,0,269.8,2,16,4.3
user_1590,24,Other,4.1,3.9,1.7,0.5,1.2,2.6,2.8,1.4,0.2,8.5,4,8,9,5.8,Urban,21,0,0,211.5,5,14,13.4
user_1591,31,Other,8.9,4.4,3.5,0.5,3.2,1.0,1.0,3.2,0.7,7.0,7,7,3,0.4,Suburban,52,1,0,123.0,3,17,21.3
user_1592,49,Female,3.7,0.9,3.2,0.7,2.2,0.6,1.0,2.0,0.8,5.2,4,5,4,2.0,Suburban,75,1,1,252.6,0,16,19.5
user_1593,56,Female,6.4,1.5,1.4,0.9,1.7,3.3,2.3,2.1,0.3,5.5,7,6,1,3.1,Suburban,52,0,1,196.4,20,2,6.5
user_1594,61,Female,8.1,1.4,2.5,1.2,1.4,0.4,2.5,2.3,0.7,7.6,1,1,3,4.6,Suburban,59,0,0,95.4,2,15,20.0
user_1595,29,Female,8.2,4.6,2.6,1.1,4.3,2.0,1.7,3.2,1.1,5.1,1,8,10,3.3,Suburban,79,0,0,194.1,17,18,19.4
user_1596,22,Male,4.8,2.5,3.5,1.1,1.2,1.1,3.8,3.3,1.0,5.9,2,9,5,3.0,Suburban,76,0,0,170.8,19,12,8.5
user_1597,61,Male,5.6,6.0,0.4,1.9,0.8,2.3,2.9,1.8,1.6,6.7,5,5,8,5.1,Urban,68,0,1,158.3,19,16,9.9
user_1598,59,Male,5.2,3.0,0.9,1.4,0.9,1.7,1.6,2.2,0.7,6.5,10,10,1,2.3,Urban,42,0,1,200.7,2,15,22.3
user_1599,24,Male,2.9,0.8,0.0,1.4,1.5,2.6,0.5,3.3,2.7,8.3,6,7,1,2.2,Suburban,24,0,1,167.0,20,8,18.5
user_1600,28,Male,7.1,2.0,1.3,0.1,1.5,0.0,3.2,1.6,0.2,3.6,2,10,3,4.0,Urban,80,1,1,49.5,20,20,19.8
user_1601,36,Female,6.1,3.2,3.1,0.6,2.5,3.3,3.2,1.8,0.7,7.1,1,4,9,7.8,Rural,33,0,1,82.3,15,11,30.7
user_1602,31,Other,8.9,3.8,1.4,0.2,2.3,2.9,1.9,3.3,1.6,6.2,9,6,9,3.0,Rural,27,0,0,107.2,6,2,14.4
user_1603,20,Male,4.4,1.5,0.7,0.6,2.3,3.2,2.3,1.8,1.8,8.1,7,2,1,1.7,Suburban,39,0,1,249.8,8,8,12.6
user_1604,43,Female,8.2,3.9,2.2,1.4,1.3,3.1,2.8,2.8,0.0,6.2,8,4,4,1.9,Rural,37,0,1,182.6,1,15,20.9
user_1605,33,Male,8.3,4.3,2.3,0.8,2.2,2.4,3.9,0.4,1.1,6.3,6,5,8,2.3,Suburban,42,0,0,177.1,2,4,25.9
user_1606,29,Female,6.1,2.0,1.0,1.5,2.3,1.2,3.1,3.3,2.0,6.5,9,9,2,5.7,Urban,48,0,0,155.4,0,18,5.1
user_1607,35,Other,1.7,6.0,1.5,1.3,1.4,2.5,2.5,2.2,0.0,5.7,8,9,4,2.3,Suburban,26,0,1,103.9,5,12,8.4
user_1608,49,Female,5.0,2.2,2.2,1.0,1.8,2.3,3.1,3.0,1.1,5.8,4,8,7,3.6,Urban,43,0,0,77.3,20,1,1.9
user_1609,28,Other,9.6,1.5,2.7,1.5,2.3,3.1,3.4,4.0,0.0,6.3,5,4,7,2.8,Urban,65,1,1,199.8,14,18,12.7
user_1610,18,Male,6.6,0.7,1.4,1.7,1.7,2.7,2.3,2.1,0.4,8.5,2,6,5,0.4,Urban,44,0,1,233.2,4,17,17.1
user_1611,20,Female,7.4,4.8,1.2,1.2,1.8,2.1,3.1,0.5,1.3,5.9,1,7,7,2.3,Suburban,33,0,1,183.9,12,11,2.4
user_1612,37,Female,5.8,3.0,3.9,1.1,2.9,2.5,1.2,2.0,1.0,5.7,6,1,6,0.0,Suburban,57,0,1,125.5,7,17,19.1
user_1613,30,Male,5.6,2.3,1.7,1.3,1.7,2.6,3.2,4.1,0.1,6.0,3,1,2,3.4,Urban,22,1,1,129.6,12,4,6.4
user_1614,37,Other,2.3,0.8,2.2,0.3,0.9,3.3,1.2,2.7,2.4,6.5,4,4,9,4.0,Urban,72,1,0,184.7,18,19,5.7
user_1615,24,Male,7.6,2.4,2.6,0.9,0.2,4.1,0.8,1.1,0.9,8.7,1,3,5,1.3,Suburban,65,0,0,144.2,8,19,19.0
user_1616,27,Female,8.2,6.6,0.2,1.0,1.6,2.7,1.8,2.2,1.7,5.6,6,10,2,1.9,Urban,33,0,0,142.1,2,7,5.0
user_1617,38,Male,4.1,0.0,2.0,0.8,1.2,2.6,0.4,3.1,2.7,9.5,8,4,6,0.3,Urban,22,0,1,123.1,13,15,0.0
user_1618,53,Male,5.6,2.1,0.4,0.6,2.3,1.7,1.3,2.3,0.5,7.0,10,9,10,0.0,Suburban,61,0,1,116.8,6,1,15.9
user_1619,57,Female,5.4,5.7,1.9,1.5,3.1,1.6,2.5,2.3,1.8,5.3,4,2,5,0.0,Urban,28,0,0,144.0,12,12,8.9
user_1620,38,Female,6.8,4.9,3.4,1.1,0.5,1.1,2.3,1.6,1.6,5.8,10,4,2,4.3,Urban,72,0,1,70.8,8,0,19.6
user_1621,59,Male,4.9,2.1,1.0,1.1,0.6,0.0,2.8,1.7,0.0,4.2,8,7,10,2.4,Urban,26,0,1,181.0,10,4,16.7
user_1622,44,Male,7.9,3.3,0.3,1.7,1.5,1.0,2.8,2.8,2.4,6.6,10,2,10,3.4,Suburban,45,0,1,56.6,8,20,0.0
user_1623,22,Female,6.1,3.7,3.9,0.9,0.7,1.8,2.4,3.1,1.3,7.8,3,8,7,7.1,Rural,26,0,0,203.3,10,11,20.5
user_1624,28,Male,0.9,3.2,0.9,0.8,1.3,1.6,1.0,2.3,0.7,6.5,7,10,10,5.0,Rural,26,1,1,123.6,13,3,25.2
user_1625,19,Male,6.9,5.7,0.5,1.7,1.0,2.5,3.1,1.9,0.0,7.5,3,4,2,4.1,Suburban,63,0,1,144.1,14,4,18.3
user_1626,29,Other,8.0,3.5,3.6,0.3,0.5,1.0,1.9,3.5,0.0,7.0,6,9,7,2.0,Urban,77,1,0,177.9,16,10,18.6
user_1627,35,Female,3.7,4.7,0.8,1.0,2.3,1.1,2.3,1.9,1.1,8.0,4,1,6,6.1,Urban,55,0,0,135.6,0,9,8.0
user_1628,38,Male,6.8,3.3,3.6,0.6,1.6,0.0,2.1,2.9,0.0,5.3,6,7,4,5.5,Urban,71,0,0,113.1,2,7,6.2
user_1629,33,Female,9.7,0.0,2.3,1.1,3.3,2.6,3.9,3.2,1.8,7.6,7,1,4,4.8,Suburban,32,1,0,164.3,2,20,11.7
user_1630,34,Female,6.2,1.2,3.3,1.3,1.9,0.9,0.6,0.9,0.8,8.8,8,10,6,3.0,Suburban,22,0,0,259.9,2,8,17.4
user_1631,19,Female,8.3,1.5,2.2,1.3,2.8,1.1,1.6,2.7,0.0,9.6,6,9,9,1.2,Suburban,39,0,1,189.4,3,6,17.2
user_1632,26,Female,5.1,2.6,3.1,1.5,0.8,2.7,2.6,0.0,0.5,8.2,4,10,10,6.0,Urban,28,0,1,112.1,16,13,6.5
user_1633,27,Male,6.0,6.1,1.1,0.9,0.8,0.9,2.0,2.4,0.1,6.7,9,10,6,4.7,Urban,72,0,1,132.4,19,10,5.7
user_1634,19,Male,5.6,3.5,1.4,0.9,3.7,2.5,1.4,3.3,0.0,5.3,7,1,6,2.6,Urban,41,0,0,126.1,3,17,0.0
user_1635,21,Male,5.2,2.8,0.0,1.3,0.9,0.6,0.0,2.9,0.0,5.5,9,3,1,2.4,Suburban,71,0,1,98.4,12,17,15.2
user_1636,63,Female,5.7,4.9,3.0,1.4,0.6,2.0,1.7,3.5,1.3,6.3,3,7,5,0.6,Urban,64,0,1,180.0,6,7,6.9
user_1637,60,Male,2.7,0.8,2.4,0.3,0.3,1.3,2.4,3.0,0.2,8.7,5,1,1,4.5,Suburban,52,0,0,133.7,3,1,7.6
user_1638,20,Female,5.3,2.3,1.0,1.2,3.4,1.7,2.7,1.8,3.1,5.9,1,5,9,3.3,Urban,80,0,1,165.9,7,20,23.8
user_1639,62,Male,8.7,2.0,0.3,0.8,1.2,3.8,1.8,0.5,2.2,6.7,8,6,10,3.8,Suburban,42,0,1,19.3,10,6,14.8
user_1640,35,Male,4.1,3.6,2.3,1.0,1.9,0.0,2.2,2.6,2.8,7.6,1,3,4,4.9,Urban,80,1,0,184.5,18,4,12.6
user_1641,41,Female,3.9,4.3,3.7,0.8,1.7,3.7,0.6,3.1,1.9,3.0,1,6,2,4.4,Urban,42,0,1,120.4,6,13,16.6
user_1642,30,Female,6.1,3.7,1.9,0.6,0.8,0.9,2.5,0.2,0.6,5.2,7,4,9,1.3,Urban,57,1,1,99.7,8,13,21.4
user_1643,43,Male,6.2,3.7,1.3,0.5,1.2,3.0,2.0,3.0,1.5,8.8,8,6,6,3.0,Urban,71,1,1,83.1,3,2,0.0
user_1644,42,Female,6.8,2.5,1.1,0.9,2.3,3.3,2.2,2.6,0.9,7.8,3,6,10,3.8,Urban,45,0,1,104.0,3,5,5.5
user_1645,64,Male,5.8,3.5,3.2,1.2,0.3,2.5,1.7,2.0,1.5,7.8,2,4,3,4.0,Rural,51,0,1,128.6,0,16,8.1
user_1646,51,Female,6.1,1.7,1.2,0.7,2.2,0.5,2.3,3.1,2.1,5.4,7,1,2,0.0,Urban,80,0,1,194.4,5,7,2.2
user_1647,47,Female,5.3,4.0,1.6,1.6,2.9,2.3,2.8,2.1,1.8,8.2,10,3,6,1.0,Urban,75,0,1,127.8,2,19,7.9
user_1648,30,Male,3.4,2.2,3.0,2.2,1.8,5.1,2.3,2.1,1.2,5.5,5,10,10,4.3,Suburban,47,1,1,199.1,2,2,0.0
user_1649,54,Female,5.9,1.3,2.6,1.2,2.8,2.0,0.0,0.8,1.3,6.6,1,7,6,4.3,Suburban,49,0,1,164.6,0,14,17.4
user_1650,51,Female,7.4,3.1,1.7,1.0,0.1,1.9,2.3,3.0,1.4,7.3,2,2,9,6.2,Urban,59,0,1,241.0,6,4,5.9
user_1651,29,Female,7.0,0.1,1.3,0.5,0.0,1.8,1.5,0.8,2.3,7.5,3,4,5,0.0,Suburban,36,0,0,125.0,8,18,11.6
user_1652,26,Male,2.5,5.2,3.5,1.2,1.7,2.6,1.2,1.6,0.7,7.1,6,6,9,4.8,Suburban,76,1,1,170.7,2,1,10.4
user_1653,43,Male,6.5,4.2,0.9,1.7,0.9,1.9,3.6,3.1,0.9,6.3,1,5,5,3.8,Urban,75,0,0,212.4,14,20,14.5
user_1654,36,Other,4.2,3.5,1.8,2.0,2.4,2.3,0.9,2.3,0.7,4.3,8,6,2,0.9,Suburban,37,1,1,181.5,2,7,0.0
user_1655,47,Male,8.8,0.6,0.5,1.7,1.2,1.6,1.0,4.7,1.3,6.6,2,5,1,0.0,Urban,44,1,0,141.5,10,8,13.6
user_1656,56,Female,6.7,1.9,3.2,1.4,1.6,0.8,0.0,3.3,1.8,3.9,5,9,9,4.9,Urban,23,0,0,125.6,17,4,7.8
user_1657,57,Female,7.8,3.1,1.5,1.2,1.6,4.8,3.7,3.5,1.5,7.2,8,2,10,1.0,Rural,45,0,0,52.8,2,2,13.3
user_1658,46,Female,6.0,2.6,1.3,0.5,1.6,1.9,3.1,3.6,1.1,5.3,5,4,7,0.4,Urban,50,0,1,138.0,19,11,0.6
user_1659,15,Male,5.9,0.5,2.7,1.0,1.0,5.8,1.6,2.2,2.3,6.3,8,1,3,3.9,Urban,31,0,1,103.9,6,2,13.3
user_1660,49,Male,9.0,1.0,0.6,0.9,0.1,2.5,2.7,1.8,0.4,5.9,6,7,6,3.0,Rural,73,1,1,122.9,8,18,20.4
user_1661,55,Female,7.9,2.6,2.6,1.0,1.3,2.7,0.0,0.9,0.0,7.2,7,1,10,4.1,Suburban,67,0,1,152.6,16,15,11.5
user_1662,52,Male,6.2,1.1,1.6,0.6,3.0,1.6,2.6,0.6,1.5,5.6,8,6,4,3.9,Suburban,37,0,1,71.9,8,15,4.3
user_1663,38,Male,5.6,5.1,0.8,1.4,0.9,1.3,1.0,4.0,1.2,6.8,3,10,9,9.7,Suburban,29,0,0,100.4,9,0,4.6
user_1664,35,Male,2.6,3.7,1.0,0.9,0.9,1.7,4.0,1.7,1.0,6.7,5,10,2,4.4,Suburban,55,0,1,169.4,12,16,14.6
user_1665,56,Male,6.6,1.8,1.3,0.8,1.7,1.0,2.4,3.7,0.0,6.6,10,9,4,4.3,Suburban,21,0,1,86.7,4,20,14.6
user_1666,51,Female,5.7,4.8,1.6,0.6,0.3,0.9,2.2,0.6,1.4,7.0,7,2,1,1.2,Urban,79,0,1,147.7,13,19,12.9
user_1667,27,Male,7.1,4.5,0.8,1.1,2.5,4.1,1.0,2.3,3.0,5.1,9,1,7,6.1,Urban,44,0,0,79.9,3,2,9.7
